word1,word2,count,word1_freq,word1_tag,word2_tag,,525,1,0.37,1409
naglibog,ko,1,1,,,,,,,
nagkaduol,ko,1,1,,,,,,,
nag-eskwela,ko,1,1,,,,,,,
nag-drive,ko,1,1,,,,,,,
nadagma,ko,1,1,,,,,,,
misumpay,ko,1,1,,,,,,,
masud-ong,ko,1,1,,,,,,,
mamati,ko,1,1,,,,,,,
maglibog,ko,1,1,,,,,,,
maalimungawan,ko,1,1,,,,,,,
kakita,ko,1,1,,,,,,,
gitudloan,ko,1,1,,,,,,,
giteksan,ko,1,1,,,,,,,
gitan-aw,ko,1,1,,,,,,,
gipatughan,ko,1,1,,,,,,,
gikulbaan,ko,1,1,,,,,,,
gikalipay,ko,1,1,,,,,,,
gihangyo,ko,1,1,,,,,,,
gihan-ay,ko,1,1,,,,,,,
gibudlayan,ko,1,1,,,,,,,
â€œbol-anon,ko,1,1,,,,,,,
nakatambong,kog,1,1,,,,,,,
nahigalam,kog,1,1,,,,,,,
naglisod,kog,2,1,,,,,,,
nagbaton,kog,1,1,,,,,,,
misulay,kog,1,1,,,,,,,
midali-dali,kog,1,1,,,,,,,
madugay-dugay,kog,1,1,,,,,,,
gituyok,kog,1,1,,,,,,,
establisadong,kombensiyon,1,1,,,,,,,
uy!,komedya,1,1,,,,,,,
manuscript,komun,1,1,,,,,,,
performance..,kon,1,1,,,,,,,
pagsukot,kon,1,1,,,,,,,
maukab,kon,1,1,,,,,,,
maseguro,kon,1,1,,,,,,,
manglabok,kon,1,1,,,,,,,
magsukad,kon,1,1,,,,,,,
kalibutan,kon,1,1,,,,,,,
ikapangutana,kon,1,1,,,,,,,
ha!â€ù,kon,1,1,,,,,,,
â€œtaoâ€ù,kon,1,1,,,,,,,
lingawon,kondili,1,1,,,,,,,
mag-inusara,kong,1,1,,,,,,,
nasodnong,kongreso,1,1,,,,,,,
â€œunang,kongreso,1,1,,,,,,,
makitang,konsistensi,1,1,,,,,,,
kasamtangang,konteksto,1,1,,,,,,,
hesu,kristo,1,1,,,,,,,
â€˜akong,kuanâ€_â€™,1,1,,,,,,,
tawhanong,kulturang,1,1,,,,,,,
pagpahigayon,kun,1,1,,,,,,,
paghusay,kun,1,1,,,,,,,
ngo,kun,1,1,,,,,,,
siyensya,kung,1,1,,,,,,,
alamat,kung,1,1,,,,,,,
tag-ana,kuno,1,1,,,,,,,
hutdon,kuno,1,1,,,,,,,
gipaluyohan,kuno,1,1,,,,,,,
mag-otsentay,kuwatro,1,1,,,,,,,
maikling,kwentong,1,1,,,,,,,
fishing,labaw,1,1,,,,,,,
nahisabtan,labing,1,1,,,,,,,
espiritu,labkan,1,1,,,,,,,
mumagulang,lag,1,1,,,,,,,
mamamantak,lag,1,1,,,,,,,
magpakasayon,lag,1,1,,,,,,,
no-read-no-write,lagi,1,1,,,,,,,
guna,lagmit,1,1,,,,,,,
onâ€™,lahi,1,1,,,,,,,
ngalanâ€”,laing,1,1,,,,,,,
lugas-lanot.,laing,1,1,,,,,,,
boquecosa,laing,1,1,,,,,,,
â€œo,lakaw,1,1,,,,,,,
mailhing,lalaki,1,1,,,,,,,
batan-ong,lalaki,1,1,,,,,,,
mahimutang,lamang,1,1,,,,,,,
tinapa,lamas,1,1,,,,,,,
emergency,landing,1,1,,,,,,,
takulahaw,lang,1,1,,,,,,,
sagdi,lang,1,1,,,,,,,
pugong,lang,1,1,,,,,,,
porsento,lang,1,1,,,,,,,
nakaapan,lang,1,1,,,,,,,
nagpurol,lang,1,1,,,,,,,
nagkiat,lang,1,1,,,,,,,
mobutho,lang,1,1,,,,,,,
hinukad,lang,1,1,,,,,,,
gumonhap,lang,1,1,,,,,,,
baliwa,lang,1,1,,,,,,,
â€œsagdi,lang,1,1,,,,,,,
â€œpailob,lang,1,1,,,,,,,
bataa.â€”lupad,langgam,1,1,,,,,,,
tas,langob,1,1,,,,,,,
thru,language,1,1,,,,,,,
quir,laping,1,1,,,,,,,
kinolorang,larawan,1,1,,,,,,,
mantalaba,laurean,1,1,,,,,,,
martial,law,2,1,,,,,,,
bukogong,lawas,1,1,,,,,,,
kadagag,layo,1,1,,,,,,,
tru,lbc,1,1,,,,,,,
tribal,leaders,1,1,,,,,,,
mae,lean,1,1,,,,,,,
nag-maternity,leave,1,1,,,,,,,
managlahing,lengguwahe,1,1,,,,,,,
namaligyag,libro,1,1,,,,,,,
flash,light,1,1,,,,,,,
sum-ol,likayan,1,1,,,,,,,
gikahinamang,lilas,1,1,,,,,,,
â€œhandag,lima,5,1,,,,,,,
2014.handag,lima,1,1,,,,,,,
binahogag,linat-ang,1,1,,,,,,,
kasapaan,linaw,1,1,,,,,,,
manuel,lino,1,1,,,,,,,
bayhana,lisod-lisoron,1,1,,,,,,,
very,literal,1,1,,,,,,,
balidong,lohika,1,1,,,,,,,
tisirt,long,1,1,,,,,,,
â€œwinâ€ùâ€”,loser,1,1,,,,,,,
talagsang,lubi,1,1,,,,,,,
nahisgutang,lugar,1,1,,,,,,,
kaog,lugaw,1,1,,,,,,,
gilutoag,lugaw,1,1,,,,,,,
guimÂ_bawian,lungÂ_sod,1,1,,,,,,,
bolocÂ_boloc,lungsd,1,1,,,,,,,
ungih!,lutoon,1,1,,,,,,,
kinapusorang,luzon,1,1,,,,,,,
hayyy,ma'm,1,1,,,,,,,
titser,maâ€™m,1,1,,,,,,,
uyab-uyab,maâ€™m?,1,1,,,,,,,
makayabag,maâ€™m?,1,1,,,,,,,
ianahan,maÂ_oy,1,1,,,,,,,
mapahiyomon,maayong,1,1,,,,,,,
damlag,madunggan,1,1,,,,,,,
flora,mae,1,1,,,,,,,
magpanghupaw,magdali-dali,1,1,,,,,,,
rodevil,magdalino,1,1,,,,,,,
pagbangon-bangon,maglisod,1,1,,,,,,,
nanusi-susing,magsusulat,1,1,,,,,,,
mamumuno,magtakoban,1,1,,,,,,,
edarang,magtiayon,1,1,,,,,,,
anhi,mahalakip,1,1,,,,,,,
â€œnoy,mahimo,1,1,,,,,,,
imposibleng,mahitabo,1,1,,,,,,,
literatureâ€”,maikling,1,1,,,,,,,
â€˜verismâ€™,maingon,1,1,,,,,,,
engkasog,maintimano,1,1,,,,,,,
symphony.,makabungol,1,1,,,,,,,
santo,makasinati,1,1,,,,,,,
damgong,makasulbad,1,1,,,,,,,
nasolusyonan,makataronganon,1,1,,,,,,,
kulafu,mallorca,1,1,,,,,,,
â€œbig,mamaâ€™s,1,1,,,,,,,
tigsulatan,man,1,1,,,,,,,
teacher,man,1,1,,,,,,,
talawan,man,1,1,,,,,,,
singular,man,1,1,,,,,,,
pamalay-an,man,1,1,,,,,,,
normal,man,1,1,,,,,,,
nazar,man,1,1,,,,,,,
mitaas,man,1,1,,,,,,,
midangat,man,1,1,,,,,,,
mangahilom,man,1,1,,,,,,,
makatabang-tabang,man,1,1,,,,,,,
komposisyon,man,1,1,,,,,,,
kan-on,man,1,1,,,,,,,
huna-hunaon,man,1,1,,,,,,,
gradohan,man,1,1,,,,,,,
gipakaon,man,1,1,,,,,,,
estrikto,man,1,1,,,,,,,
dia,man,1,1,,,,,,,
dakpon,man,1,1,,,,,,,
â€œmakasabot,man,1,1,,,,,,,
â€œdaog,man,1,1,,,,,,,
supervisory,management,1,1,,,,,,,
restaurant,management,1,1,,,,,,,
kilat,manalili,2,1,,,,,,,
librong,mangabot,1,1,,,,,,,
magtudlo,mangita,1,1,,,,,,,
metro,manila,1,1,,,,,,,
humok,manlitok,1,1,,,,,,,
tinuwang,manok),1,1,,,,,,,
prologue,mao,1,1,,,,,,,
pormal,mao,1,1,,,,,,,
pangayo,mao,1,1,,,,,,,
pagpahimulosâ€”,mao,1,1,,,,,,,
negosyoa,mao,1,1,,,,,,,
mag,mao,1,1,,,,,,,
lagdaa,mao,1,1,,,,,,,
kaon,mao,1,1,,,,,,,
kalaran,mao,1,1,,,,,,,
ikaplete,mao,1,1,,,,,,,
hisakpan,mao,1,1,,,,,,,
gasolinahan,mao,1,1,,,,,,,
kabawa,maong,1,1,,,,,,,
pupananghid,maoy,1,1,,,,,,,
"pagmatada""",maoy,1,1,,,,,,,
nahitabo?,maoy,1,1,,,,,,,
nagkabayo,maoy,1,1,,,,,,,
gipatay,maoy,1,1,,,,,,,
gahi)â€ù,maoy,1,1,,,,,,,
gabi,maoy,1,1,,,,,,,
actoy,maoy,1,1,,,,,,,
talento,mapuslanon,1,1,,,,,,,
pagkapukanâ€ù,mar,1,1,,,,,,,
ilanun,maranao,1,1,,,,,,,
una-una,mare,1,1,,,,,,,
star,margarine,1,1,,,,,,,
birhen,maria,1,1,,,,,,,
â€œmorag,mas,1,1,,,,,,,
â€œginamosâ€ùâ€”,mas,1,1,,,,,,,
pihong,matabonan,1,1,,,,,,,
tugawon,matag,1,1,,,,,,,
box.,matag,1,1,,,,,,,
â€˜onâ€™,matinahoron,1,1,,,,,,,
relo,matod,1,1,,,,,,,
â€˜elementariaâ€™),matod,1,1,,,,,,,
maymang,matulog,1,1,,,,,,,
nanulatâ€”,may,1,1,,,,,,,
nangagi,may,1,1,,,,,,,
mamostura,may,1,1,,,,,,,
labtik,may,1,1,,,,,,,
gagmay,may,1,1,,,,,,,
pangatarongan,maymang,1,1,,,,,,,
floyd,mayweather,1,1,,,,,,,
kapawong,medyo,1,1,,,,,,,
inigpaniudto,medyo,1,1,,,,,,,
negrong,medyor,1,1,,,,,,,
airdraw,men!â€ù,1,1,,,,,,,
mubong,mensahe,1,1,,,,,,,
rong,mga,1,1,,,,,,,
pas,mga,1,1,,,,,,,
parehong,mga,1,1,,,,,,,
nanag-unang,mga,1,1,,,,,,,
nagkargadang,mga,1,1,,,,,,,
malukmayong,mga,1,1,,,,,,,
malahalong,mga,1,1,,,,,,,
mahigalaong,mga,1,1,,,,,,,
mahalong,mga,1,1,,,,,,,
kontemporaryong,mga,1,1,,,,,,,
kanilang,mga,1,1,,,,,,,
itampong,mga,1,1,,,,,,,
ipadalang,mga,1,1,,,,,,,
hulusayong,mga,1,1,,,,,,,
halayong,mga,1,1,,,,,,,
gisulat,mga,1,1,,,,,,,
gikutog,mga,1,1,,,,,,,
gikatahapang,mga,1,1,,,,,,,
gikasilagang,mga,1,1,,,,,,,
dinakpang,mga,1,1,,,,,,,
damhang,mga,2,1,,,,,,,
buntagonâ€ù),mga,1,1,,,,,,,
buhing,mga,1,1,,,,,,,
binuhing,mga,1,1,,,,,,,
balaang,mga,1,1,,,,,,,
natsambahan,mi,1,1,,,,,,,
nanglingkod,mi,1,1,,,,,,,
mangabasa,mi,1,1,,,,,,,
gisugat,mi,1,1,,,,,,,
gipalingkod,mi,1,1,,,,,,,
maabot,miabot,1,1,,,,,,,
1901),miangkon,1,1,,,,,,,
dungog,mibaha,1,1,,,,,,,
masteral,mibasa,1,1,,,,,,,
tingklase,mibundak,1,1,,,,,,,
pangkatulog,midagan,1,1,,,,,,,
nagpakusganay,mig,1,1,,,,,,,
nagdungan,mig,1,1,,,,,,,
b,migallen,1,1,,,,,,,
kaayo.,miginhawag,1,1,,,,,,,
p250,mil,1,1,,,,,,,
bahina,milapos,1,1,,,,,,,
pinugngan,milili,1,1,,,,,,,
education,milusad,1,1,,,,,,,
gikarsel,milutaw,1,1,,,,,,,
doh),miminus,1,1,,,,,,,
kalasangan,minahan,1,1,,,,,,,
botelyang,mineral,1,1,,,,,,,
nanagdaling,mingsunod,1,1,,,,,,,
traynta,minutos,1,1,,,,,,,
28,minyo,1,1,,,,,,,
katalaw,mipasulabi,1,1,,,,,,,
padulngan,misangko,1,1,,,,,,,
navarra,misinati,1,1,,,,,,,
â€œnegosyanteng,misis,1,1,,,,,,,
medical,mission,1,1,,,,,,,
lolo!,misulod,1,1,,,,,,,
tiket,misumpot,1,1,,,,,,,
kaniyang,mitagbo,1,1,,,,,,,
minggoy?â€ù,mitambo,1,1,,,,,,,
anino.,mitan-aw,1,1,,,,,,,
ramos,mitimaan,1,1,,,,,,,
gikumkom,mitiyabaw,1,1,,,,,,,
kaulaw,miuk-ok,1,1,,,,,,,
â€œsoupy,mix,1,1,,,,,,,
dejoras,mlbn,1,1,,,,,,,
sultihan,mo,1,1,,,,,,,
operativces,mo-roving,1,1,,,,,,,
panaglalis,modayon,1,1,,,,,,,
kinalukmayang,moestorya,1,1,,,,,,,
â€œmoingles,mohapon,1,1,,,,,,,
lugas-lunot,mohuyang,1,1,,,,,,,
mokatsila,moinsek,1,1,,,,,,,
mohapon,mokatsila,1,1,,,,,,,
gawas),molili-lili,1,1,,,,,,,
oh,money,1,1,,,,,,,
linat-ang,monggos,1,1,,,,,,,
abio,monsanto,1,1,,,,,,,
madakpan,mopaÂ_ubos,1,1,,,,,,,
panglugmaw,morag,1,1,,,,,,,
probe),mosakmit,1,1,,,,,,,
ka!â€ù,mosugod,1,1,,,,,,,
nagplanong,mosulod,1,1,,,,,,,
paghurnal,motabang,1,1,,,,,,,
mahipos,motagbo,1,1,,,,,,,
bravo,mr,1,1,,,,,,,
tribung,muslim,2,1,,,,,,,
yawat,na,1,1,,,,,,,
ubanon,na,1,1,,,,,,,
tagsa,na,1,1,,,,,,,
suliranâ€ù,na,1,1,,,,,,,
samot,na,3,1,,,,,,,
salin-salin,na,1,1,,,,,,,
pulihan,na,1,1,,,,,,,
pirme,na,1,1,,,,,,,
paon,na,1,1,,,,,,,
pants,na,1,1,,,,,,,
pamalikas,na,1,1,,,,,,,
paigo,na,1,1,,,,,,,
pagsugilon,na,1,1,,,,,,,
pagpangayo,na,1,1,,,,,,,
natapuk-an,na,1,1,,,,,,,
natagbaw,na,1,1,,,,,,,
nasuod,na,1,1,,,,,,,
nasampongan,na,1,1,,,,,,,
nanglugok,na,1,1,,,,,,,
nanglimbawot,na,1,1,,,,,,,
nanghigda,na,1,1,,,,,,,
nanggara,na,1,1,,,,,,,
nangapudpod,na,1,1,,,,,,,
nangahilom,na,1,1,,,,,,,
nangaanad,na,1,1,,,,,,,
nanagdunghay,na,1,1,,,,,,,
namatud-an,na,1,1,,,,,,,
naleksiyon,na,1,1,,,,,,,
nakigpaniudto,na,1,1,,,,,,,
nakatuod,na,1,1,,,,,,,
nakapanghupaw,na,1,1,,,,,,,
nakakat-on,na,1,1,,,,,,,
nakabawos,na,1,1,,,,,,,
nakabalita,na,1,1,,,,,,,
nakabalik,na,1,1,,,,,,,
nahutdan,na,2,1,,,,,,,
nahuman,na,1,1,,,,,,,
nahipos,na,1,1,,,,,,,
nahikurat,na,1,1,,,,,,,
nahigawas,na,2,1,,,,,,,
nagtuon,na,1,1,,,,,,,
nagsagarat,na,1,1,,,,,,,
nagpuli-puli,na,1,1,,,,,,,
nagpulaw,na,1,1,,,,,,,
nagpilit,na,1,1,,,,,,,
nagpanuko,na,1,1,,,,,,,
nagpanuklod,na,1,1,,,,,,,
nagpanglimot,na,1,1,,,,,,,
nagpanglantaw,na,1,1,,,,,,,
nagpalamuypoy,na,1,1,,,,,,,
nagpakamanggihumay-humayon,na,1,1,,,,,,,
nagpakaigo,na,1,1,,,,,,,
nagnihit,na,1,1,,,,,,,
naglinutosay,na,1,1,,,,,,,
naglantaw,na,1,1,,,,,,,
nagkayo,na,1,1,,,,,,,
nagkahugaw,na,1,1,,,,,,,
nagkahinay,na,1,1,,,,,,,
naghuot,na,1,1,,,,,,,
naghiyong-hiyong,na,1,1,,,,,,,
naghinapos,na,1,1,,,,,,,
naghinam-hinam,na,1,1,,,,,,,
nagdinaganay,na,1,1,,,,,,,
nagbinugtong,na,1,1,,,,,,,
nagbakho,na,1,1,,,,,,,
nag-isigtagboay,na,1,1,,,,,,,
nabasahan,na,1,1,,,,,,,
naanad,na,3,1,,,,,,,
mosaysay,na,1,1,,,,,,,
moing-ana,na,1,1,,,,,,,
moduko,na,1,1,,,,,,,
modilaab,na,1,1,,,,,,,
modayon,na,1,1,,,,,,,
mitulo,na,1,1,,,,,,,
mipakibo,na,1,1,,,,,,,
milapos,na,1,1,,,,,,,
mihinay-hinay,na,1,1,,,,,,,
migahob,na,1,1,,,,,,,
miaso,na,1,1,,,,,,,
matuok,na,1,1,,,,,,,
matibway,na,1,1,,,,,,,
mangundang,na,1,1,,,,,,,
mangandam,na,1,1,,,,,,,
mamatikdan,na,1,1,,,,,,,
malimpyo,na,1,1,,,,,,,
maligo,na,1,1,,,,,,,
makasinati,na,2,1,,,,,,,
mahiusa,na,1,1,,,,,,,
mahalad,na,1,1,,,,,,,
magtinampohay,na,1,1,,,,,,,
magsige,na,1,1,,,,,,,
magsakit,na,1,1,,,,,,,
magkadagma-dagma,na,1,1,,,,,,,
magdugo,na,1,1,,,,,,,
mag-andam,na,1,1,,,,,,,
lutoon,na,1,1,,,,,,,
loser,na,1,1,,,,,,,
lakaw,na,1,1,,,,,,,
labi,na,10,1,,,,,,,
kuan,na,1,1,,,,,,,
kasabot-sabot,na,1,1,,,,,,,
kakuyapon,na,1,1,,,,,,,
ipagamit,na,1,1,,,,,,,
ihalas,na,1,1,,,,,,,
idalit,na,1,1,,,,,,,
hingkod,na,1,1,,,,,,,
gitumanan,na,1,1,,,,,,,
gisakit,na,1,1,,,,,,,
gipublikar,na,1,1,,,,,,,
gipauna,na,1,1,,,,,,,
gipangdugok,na,1,1,,,,,,,
gipang-ihaw,na,1,1,,,,,,,
giniyahan,na,1,1,,,,,,,
gilubong,na,1,1,,,,,,,
gilaayan,na,1,1,,,,,,,
gikusgan,na,1,1,,,,,,,
gihatod,na,1,1,,,,,,,
gihal-id,na,1,1,,,,,,,
gigutom,na,1,1,,,,,,,
gidugang,na,1,1,,,,,,,
gibirigan,na,1,1,,,,,,,
giandaman,na,1,1,,,,,,,
gi-release,na,1,1,,,,,,,
galupad,na,1,1,,,,,,,
extinct,na,1,1,,,,,,,
edaran,na,1,1,,,,,,,
duol-duol,na,1,1,,,,,,,
dunggabon,na,1,1,,,,,,,
dugay-dugay,na,1,1,,,,,,,
closed,na,1,1,,,,,,,
awas,na,1,1,,,,,,,
asking,na,1,1,,,,,,,
anad,na,2,1,,,,,,,
â€œwa,na,1,1,,,,,,,
â€œtupong,na,1,1,,,,,,,
2014.artista,na,1,1,,,,,,,
nakauyab,na.,1,1,,,,,,,
pagpangabsent,naa,1,1,,,,,,,
nabantayan,naa,1,1,,,,,,,
na.,naa,1,1,,,,,,,
ending,naa,1,1,,,,,,,
buwan,naa,1,1,,,,,,,
margarita,naaÂ_bot,1,1,,,,,,,
pabarog,naabtan,1,1,,,,,,,
pag-uli,naagian,1,1,,,,,,,
mobuhat,naagian,1,1,,,,,,,
saÂ_ging,naamong,1,1,,,,,,,
tubaga,naanad,1,1,,,,,,,
kutsilyo,naapasan,1,1,,,,,,,
conversational,naay,1,1,,,,,,,
gipamulong,nabugnaw,1,1,,,,,,,
anayng,nabutbot,1,1,,,,,,,
aha,nadumdoman,1,1,,,,,,,
mohana,nag,1,1,,,,,,,
pinaakan,nag-amotay,1,1,,,,,,,
kasumaran,nag-edad,1,1,,,,,,,
kasaligan,nag-edad,1,1,,,,,,,
nag-bonnet,nag-jacket,2,1,,,,,,,
ncip).,nag-unang,1,1,,,,,,,
tuyan,naga,1,1,,,,,,,
hinginom,nagbawon,1,1,,,,,,,
baboy-ihalas,nagbula-bula,1,1,,,,,,,
matter?,naghunahuna,1,1,,,,,,,
karterong,nagkabayo,1,1,,,,,,,
nagkahanap..,nagkahanap,1,1,,,,,,,
pako,nagkalayo..,1,1,,,,,,,
mismoy,nagkanta,1,1,,,,,,,
hapong,nagkasawot,1,1,,,,,,,
magkahiusa,nagkatibuagsa,1,1,,,,,,,
kadula,naglakaw,1,1,,,,,,,
tiya,naglibog,1,1,,,,,,,
panag-estoryahan,nagpalayo,1,1,,,,,,,
ngalan),nagpangedarog,1,1,,,,,,,
uyab,nagubot,1,1,,,,,,,
motorâ€ù,nah,1,1,,,,,,,
man),nah,1,1,,,,,,,
bowling,nahapay,1,1,,,,,,,
diyos,nahiabot,1,1,,,,,,,
haniti,nahibalo,1,1,,,,,,,
kakapoy,nahilis,1,1,,,,,,,
moretiro,nahimo,1,1,,,,,,,
buto,nahimuot,1,1,,,,,,,
pagkatitik,nahisukwahi,1,1,,,,,,,
ngalang,nahisulat,1,1,,,,,,,
ba.,nahuman,1,1,,,,,,,
pagkiat,nahunong,1,1,,,,,,,
ilahang,nailhan,1,1,,,,,,,
nabiyaang,nainitan,1,1,,,,,,,
hala,nakabinisaya,1,1,,,,,,,
tsismis,nakadungog,1,1,,,,,,,
light,nakaila,1,1,,,,,,,
pagyanghag,nakakatawa,1,1,,,,,,,
lin!,nakapanghupaw,1,1,,,,,,,
panuwaya!,nakapanglingo,1,1,,,,,,,
pagdula,nakaplagan,1,1,,,,,,,
nanilap,nakatuod,1,1,,,,,,,
hudiyo,nakig-unong,1,1,,,,,,,
napandolan,nako,1,1,,,,,,,
nalantawan,nako,1,1,,,,,,,
nakaplagan,nako,1,1,,,,,,,
nakahilak,nako,1,1,,,,,,,
nakahasol,nako,1,1,,,,,,,
motuo,nako,1,1,,,,,,,
maaninaw,nako,1,1,,,,,,,
gukod,nako,1,1,,,,,,,
gisimhot,nako,1,1,,,,,,,
gipahulam,nako,1,1,,,,,,,
gibitbit,nako,1,1,,,,,,,
angkonon,nako,1,1,,,,,,,
mopahinumdom,nakong,1,1,,,,,,,
scientific,name,1,1,,,,,,,
tahod,namo,1,1,,,,,,,
panag-estorya,namo,2,1,,,,,,,
pagkagarbo,namo,1,1,,,,,,,
gitamdan,namo,1,1,,,,,,,
gipabula,namo,1,1,,,,,,,
gibalikan,namo,1,1,,,,,,,
giabog,namo,1,1,,,,,,,
himungaan,nanakit,1,1,,,,,,,
nagpanikad,nang,1,1,,,,,,,
kamulo,nang,1,1,,,,,,,
gihanigan,nang,1,1,,,,,,,
83-anyos,nang,1,1,,,,,,,
humang,nangahanaw,1,1,,,,,,,
andot?â€ù,nangukit,1,1,,,,,,,
kadaghang,nangulitawo,1,1,,,,,,,
nagtago-tagong,nanimuyo,1,1,,,,,,,
posibli,nasuko,1,1,,,,,,,
gabas,nasuta,1,1,,,,,,,
detalye,nasuwertehan,1,1,,,,,,,
rang,natapos,1,1,,,,,,,
adlawâ€™ng,natawhan,1,1,,,,,,,
gonzales),national,1,1,,,,,,,
manghalit,nato,1,1,,,,,,,
mahikap,nato,1,1,,,,,,,
interpretation,nato,1,1,,,,,,,
hisaypan,nato,1,1,,,,,,,
gihubit,nato,1,1,,,,,,,
tupong,natong,1,1,,,,,,,
identity),natong,1,1,,,,,,,
gikahinaman,natong,1,1,,,,,,,
bitawng,natsambahan,1,1,,,,,,,
privileges,natukod,1,1,,,,,,,
tulinganâ€ù,natural,1,1,,,,,,,
â€œenglishâ€ù,natural,1,1,,,,,,,
leave,nausab,1,1,,,,,,,
marcel,navarra,1,1,,,,,,,
babayeng,nawala,1,1,,,,,,,
your,neighbors,1,1,,,,,,,
tv,news,1,1,,,,,,,
yunik,nga,1,1,,,,,,,
war,nga,1,1,,,,,,,
upawon,nga,1,1,,,,,,,
unos,nga,1,1,,,,,,,
ukay-ukay,nga,1,1,,,,,,,
uhong,nga,1,1,,,,,,,
ugis,nga,1,1,,,,,,,
tvh,nga,1,1,,,,,,,
tuo,nga,1,1,,,,,,,
tuman,nga,1,1,,,,,,,
tuloga,nga,1,1,,,,,,,
tulay,nga,1,1,,,,,,,
tul-id,nga,1,1,,,,,,,
tugnaw,nga,1,1,,,,,,,
transistor,nga,2,1,,,,,,,
trademark,nga,1,1,,,,,,,
tistis,nga,1,1,,,,,,,
tisa,nga,1,1,,,,,,,
tinuoray,nga,1,1,,,,,,,
tinuig,nga,1,1,,,,,,,
tino,nga,1,1,,,,,,,
tinipsing,nga,1,1,,,,,,,
timailhan,nga,1,1,,,,,,,
temagos,nga,1,1,,,,,,,
telecommunications,nga,1,1,,,,,,,
tangkilepono,nga,1,1,,,,,,,
takop,nga,1,1,,,,,,,
tagdugay,nga,1,1,,,,,,,
suot,nga,1,1,,,,,,,
sukib,nga,1,1,,,,,,,
student,nga,1,1,,,,,,,
sin,nga,1,1,,,,,,,
seryoso,nga,1,1,,,,,,,
sartin,nga,1,1,,,,,,,
sapaa,nga,1,1,,,,,,,
sangkap,nga,1,1,,,,,,,
saba,nga,1,1,,,,,,,
saag,nga,1,1,,,,,,,
rootword,nga,1,1,,,,,,,
puntik,nga,1,1,,,,,,,
pugos,nga,1,1,,,,,,,
puangod,nga,1,1,,,,,,,
pronounceâ€ù,nga,2,1,,,,,,,
president,nga,1,1,,,,,,,
police,nga,2,1,,,,,,,
pirot,nga,1,1,,,,,,,
pinal,nga,1,1,,,,,,,
pedyong,nga,1,1,,,,,,,
paspas,nga,1,1,,,,,,,
pasalig,nga,1,1,,,,,,,
pangpabungog,nga,1,1,,,,,,,
panggalgal,nga,1,1,,,,,,,
pangadyeon,nga,1,1,,,,,,,
panagsa,nga,2,1,,,,,,,
pamasin,nga,1,1,,,,,,,
pahimangno,nga,1,1,,,,,,,
pagpanghulam,nga,1,1,,,,,,,
pagpangduda,nga,1,1,,,,,,,
pagpangatarongan,nga,1,1,,,,,,,
pagkaunsaa,nga,1,1,,,,,,,
pagkanaog,nga,1,1,,,,,,,
paghot,nga,1,1,,,,,,,
paghapa,nga,1,1,,,,,,,
pagailhon,nga,1,1,,,,,,,
organization,nga,2,1,,,,,,,
nungka,nga,1,1,,,,,,,
noun,nga,1,1,,,,,,,
non-governmental,nga,1,1,,,,,,,
niwanga,nga,1,1,,,,,,,
nisamot,nga,1,1,,,,,,,
nipahibawo,nga,1,1,,,,,,,
nipahiÂ_bawo,nga,1,1,,,,,,,
niingon,nga,2,1,,,,,,,
natino,nga,1,1,,,,,,,
nanghubag,nga,1,1,,,,,,,
nanagtago-tago,nga,1,1,,,,,,,
nanag-ingon,nga,1,1,,,,,,,
nanag-alinupong,nga,1,1,,,,,,,
namat-an,nga,1,1,,,,,,,
naluom,nga,1,1,,,,,,,
nakapanglingo,nga,1,1,,,,,,,
nagsingabot,nga,1,1,,,,,,,
nagsapaway,nga,1,1,,,,,,,
nagsagadsad,nga,1,1,,,,,,,
nagputos,nga,1,1,,,,,,,
naglatagaw,nga,1,1,,,,,,,
nagkarat-karat,nga,1,1,,,,,,,
nagkanap,nga,1,1,,,,,,,
nagkagabok,nga,1,1,,,,,,,
nagduyog,nga,1,1,,,,,,,
nagduko,nga,1,1,,,,,,,
nagduda,nga,1,1,,,,,,,
nagdamgo,nga,1,1,,,,,,,
nag-tambay,nga,1,1,,,,,,,
nag-ilogay,nga,1,1,,,,,,,
nag-andar,nga,1,1,,,,,,,
nag-agpas,nga,1,1,,,,,,,
nadugang,nga,1,1,,,,,,,
nabuslot,nga,1,1,,,,,,,
naaÂ_bot,nga,1,1,,,,,,,
mugna,nga,1,1,,,,,,,
moestorya,nga,1,1,,,,,,,
moduslak,nga,1,1,,,,,,,
misunod,nga,1,1,,,,,,,
misapaw,nga,1,1,,,,,,,
mingsalga,nga,1,1,,,,,,,
milagro,nga,1,1,,,,,,,
mikunsad,nga,1,1,,,,,,,
mikaging,nga,1,1,,,,,,,
migitib,nga,1,1,,,,,,,
mibagdoy,nga,1,1,,,,,,,
matugkad.â€™,nga,1,1,,,,,,,
matan-aw,nga,1,1,,,,,,,
masadya,nga,1,1,,,,,,,
mapintas,nga,1,1,,,,,,,
mapilo-pilo,nga,1,1,,,,,,,
manunuÂ_bos,nga,1,1,,,,,,,
mamala,nga,1,1,,,,,,,
malipay,nga,2,1,,,,,,,
malantaw,nga,1,1,,,,,,,
malalis,nga,1,1,,,,,,,
makapalipay,nga,1,1,,,,,,,
makaluluoy,nga,1,1,,,,,,,
makalarga,nga,1,1,,,,,,,
makabungol,nga,1,1,,,,,,,
mahimsog,nga,1,1,,,,,,,
mahikatulog,nga,1,1,,,,,,,
